X,Y,track_fid,track_seg_id,track_seg_point_id,ele,time,magvar,geoidheight,name,cmt,desc,src,link1_href,link1_text,link1_type,link2_href,link2_text,link2_type,sym,type,fix,sat,hdop,vdop,pdop,ageofdgpsdata,dgpsid
-98.811156631,29.779088567,"0","0","288",495.22,,,,,,,,,,,,,,,,,,,,,,
-98.811156591,29.779092649,"0","0","289",495.211,,,,,,,,,,,,,,,,,,,,,,
-98.811156537,29.77909809,"0","0","290",495.198,,,,,,,,,,,,,,,,,,,,,,
-98.811156457,29.77910625,"0","0","291",495.178,,,,,,,,,,,,,,,,,,,,,,
-98.811161156,29.779111701,"0","0","292",495.165,,,,,,,,,,,,,,,,,,,,,,
-98.811169079,29.779111723,"0","0","293",495.165,,,,,,,,,,,,,,,,,,,,,,
-98.811177005,29.779111745,"0","0","294",495.166,,,,,,,,,,,,,,,,,,,,,,
-98.811183333,29.779113122,"0","0","295",495.162,,,,,,,,,,,,,,,,,,,,,,
-98.811189662,29.7791145,"0","0","296",495.158,,,,,,,,,,,,,,,,,,,,,,
-98.811194434,29.779110423,"0","0","297",495.17,,,,,,,,,,,,,,,,,,,,,,
-98.8111913,29.779106332,"0","0","298",495.182,,,,,,,,,,,,,,,,,,,,,,
-98.811186596,29.779100876,"0","0","299",495.197,,,,,,,,,,,,,,,,,,,,,,
-98.811181883,29.779096783,"0","0","300",495.208,,,,,,,,,,,,,,,,,,,,,,
-98.811177171,29.77909269,"0","0","301",495.218,,,,,,,,,,,,,,,,,,,,,,
-98.811172427,29.779094047,"0","0","302",495.212,,,,,,,,,,,,,,,,,,,,,,
-98.811172375,29.779099491,"0","0","303",495.198,,,,,,,,,,,,,,,,,,,,,,
-98.811173918,29.779103576,"0","0","304",495.187,,,,,,,,,,,,,,,,,,,,,,
